artifact_type,evidence_class,performance_evidence,audited_measurement,ranking_evidence,base_case_id,base_case_name,profile,profile_note,route_factor,route_distance_km,payload_fraction,payload_mass_kg,reserve_duration_min,cruise_lift_to_drag_ratio,propulsion_efficiency,thermal_availability,usable_depth_of_discharge,end_of_life_state_of_health,maximum_battery_mass_fraction,pack_specific_energy_Wh_kg,pack_specific_power_W_kg,maximum_continuous_c_rate,required_pack_specific_energy_Wh_kg,required_energy_status,feasible,converged,limiting_constraint,battery_mass_kg,battery_mass_fraction,takeoff_mass_kg,nominal_battery_energy_Wh,peak_electrical_power_W,infeasibility_reasons
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,300.0,1300.0,3.0,2824.083,bounded,False,False,energy,3422859.987747375,0.9859433238934022,3471659.987747375,2864921494.091329,869866793.7273113,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,500.0,1300.0,3.0,2824.083,bounded,False,False,energy,4916498.552795986,0.9901717893735674,4965298.552795986,4096594345.8380294,1243987100.0305607,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,700.0,1300.0,3.0,2824.083,bounded,False,False,energy,6386330.860793747,0.9924166266303432,6435130.860793747,5308636263.302926,1612144515.184499,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1000.0,1300.0,3.0,2824.083,bounded,False,True,energy,241686.1258153526,0.8320057460127384,290486.1258153526,241686125.8153526,73059737.29739785,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1500.0,1300.0,3.0,2824.083,bounded,False,True,energy,62762.13598003872,0.5625756035297536,111562.13598003873,94143203.97005808,28243613.409177333,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,300.0,700.0,1.5,,above_search_bound,False,False,energy,3124192.9739177255,0.9823910056844718,3180192.9739177255,5895690365.557813,987552059.804497,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,500.0,700.0,1.5,,above_search_bound,False,False,energy,2352304.4183507184,0.9767471256651389,2408304.4183507184,4465576945.641824,747928687.0491428,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,700.0,700.0,1.5,,above_search_bound,False,False,energy,3329529.2340966617,0.9834590115376918,3385529.2340966617,6276126296.573201,1051296193.4079602,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1000.0,700.0,1.5,,above_search_bound,False,False,energy,4262759.758802903,0.987033314394056,4318759.758802903,8005165401.547695,1341006209.543762,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1500.0,700.0,1.5,,above_search_bound,False,False,energy,5817774.8746407125,0.9904660969827473,5873774.8746407125,10886213409.440874,1823741656.33232,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,300.0,900.0,2.0,,above_search_bound,False,False,energy,3143429.315142156,0.9824968785105003,3199429.315142156,3922698502.8540063,892673335.7196366,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,500.0,900.0,2.0,,above_search_bound,False,False,energy,4377538.955464806,0.987369006889863,4433538.955464806,5434732590.632673,1236886765.0229037,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,700.0,900.0,2.0,,above_search_bound,False,False,energy,4382357.141674051,0.987382718827607,4438357.141674051,5440635843.918775,1238230636.2187173,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1000.0,900.0,2.0,,above_search_bound,False,False,energy,5969448.731728606,0.9907060863857131,6025448.731728606,7385144262.118908,1680896523.415115,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1500.0,900.0,2.0,,above_search_bound,False,True,energy,259686.93009355283,0.822609064038842,315686.9300935528,389530395.14032924,88350258.28972931,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,300.0,1300.0,3.0,,above_search_bound,False,False,energy,3902284.9344206257,0.9858524585956324,3958284.9344206257,3266198449.4574494,991754563.8775643,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,500.0,1300.0,3.0,,above_search_bound,False,False,energy,4195042.252960281,0.986826759964335,4251042.252960281,3507609758.61424,1065083185.8397387,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,700.0,1300.0,3.0,,above_search_bound,False,False,energy,6078490.469817057,0.9908712874727686,6134490.469817057,5060724475.023377,1536841374.390416,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1000.0,1300.0,3.0,,above_search_bound,False,True,energy,275538.0386588416,0.8310902717934427,331538.0386588416,275538038.65884155,83342246.96219765,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1500.0,1300.0,3.0,,above_search_bound,False,True,energy,71552.95237423533,0.5609666498686897,127552.95237423533,107329428.561353,32248925.677027203,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
